image,title,tags,filename,description
https://cdn-icons-png.flaticon.com/512/6341/6341677.png,Acorn,"nature, nut, acorn, oak",71ac7ac4269a786cf986bf545ed724ab.png,a brown acorna with a brown acorna on it
https://cdn-icons-png.flaticon.com/512/6341/6341684.png,Santa Claus,"christmas, xmas, santa claus, noel, Father Christmas",e1fa7f60bffad1eceab98630caa7edf7.png,santa claus face icon
https://cdn-icons-png.flaticon.com/512/6341/6341690.png,Ribbon,"fashion, decoration, ribbon, bow",5bb134db6a54950c31d3dd7b485108a9.png,a red bow with a black background
https://cdn-icons-png.flaticon.com/512/6341/6341711.png,Gingerbread,"christmas, dessert, sweet, bakery",54f0acd474ed7a0989412d0563e5d874.png,a ginger with a big smile
https://cdn-icons-png.flaticon.com/512/6341/6341717.png,Christmas Card,"letter, christmas, greetings, envelope, card",306ee200e9fd595eec118baefdd6d856.png,an envelope with a star on it
https://cdn-icons-png.flaticon.com/512/6341/6341726.png,Mistletoe,"christmas, xmas, plant, decoration, ornament, berries, mistletoe",d3fe96c28cba3bc97cd9a8de37d0a01d.png,a holly with green leaves and red berries
https://cdn-icons-png.flaticon.com/512/6341/6341729.png,Deer,"animals, christmas, winter, mammal, deer, reindeer",971b944d9ffc58d08f189a9c72e437b1.png,a cartoon deer with horns and a nose
https://cdn-icons-png.flaticon.com/512/6341/6341737.png,Bauble,"christmas, xmas, decoration, ornament, decor, bauble",78fb10a6d8fcad020d935afeb7dff674.png,easter eggs clipart easter eggs clipart
https://cdn-icons-png.flaticon.com/512/6347/6347537.png,Knife,"food and restaurant, kitchenware, knife, cooker, cutlery",7ac2e182dde2b79825d3ee6dbeba4f83.png,a knife with a blue handle
https://cdn-icons-png.flaticon.com/512/6376/6376117.png,Fox,"animals, fox, mammal, wild life, zoo, animal kingdom, fox terrier",4ef370c747711fd0461b12014fedde49.png,a cartoon fox with a sad look
https://cdn-icons-png.flaticon.com/512/6426/6426761.png,Cat,"animals, sticker, cat, pet, cute, kawaii, kitten, pose",7bd072a221099c2c768f9843095654de.png,a cat with the word ma ma on it
https://cdn-icons-png.flaticon.com/512/6426/6426762.png,Crystal,"miscellaneous, sticker, cute, kawaii, art, design, gemstone",4855cbbff67a2ccbf6c23a2e41754885.png,a purple diamond with the word sparkling on it
https://cdn-icons-png.flaticon.com/512/6426/6426764.png,Banana,"food and restaurant, sticker, cute, banana, happy, fruit, kawaii, healthy, smile, breakfast",bce59e4f7a4469dece8cd66dfd166aa6.png,a banana with the words bananas smile
https://cdn-icons-png.flaticon.com/512/6426/6426777.png,Cupcake,"food and restaurant, sticker, cute, kawaii, decoration, kid, cup, cake, unicorn, smile, cupcake",1215967fa85761ea7160cb6e25697548.png,a cupcake with a unicorn horn on top
https://cdn-icons-png.flaticon.com/512/6426/6426781.png,Pancake,"food and restaurant, sticker, food, cute, dessert, sweet, kawaii, ice cream, pancake",4d73be49589f78148b5e4cff000c484e.png,a pink cake with a cherry on top
https://cdn-icons-png.flaticon.com/512/6426/6426786.png,Snail,"animals, sticker, animal, love, cute, kawaii, smile, snail",c3836941c81b098e185483eff208acd9.png,a snail with the words ' love is in the air '
https://cdn-icons-png.flaticon.com/512/6426/6426792.png,Cat,"animals, sticker, animal, cat, pet, cute, cartoon, kawaii, kitty, sleeping",c6955be55898c6cabcc11c98cb88e4b8.png,sleeping kitty sticker
https://cdn-icons-png.flaticon.com/512/6426/6426795.png,Ufo,"sticker, cute, art and design, kawaii, space, design, alien, graphic, ufo",19b74f95848c184c8109296575795d9e.png,a cartoon alien with the words space brother
https://cdn-icons-png.flaticon.com/512/6426/6426800.png,Star,"sticker, cute, art and design, kawaii, space, cloud, star, object",aedf458b8d09984ab915f96ecd3e37ec.png,a cartoon character with a star and the words twinkle
https://cdn-icons-png.flaticon.com/512/6426/6426804.png,Strawberry Milk,"food and restaurant, sticker, cute, cartoon, drink, kawaii, smile, strawberry, juice, milkshake",0bcc3ef3400d46f15b31c87185ba1bad.png,a jar of strawberry juice with a straw straw
https://cdn-icons-png.flaticon.com/512/6426/6426808.png,Watermelon,"food and restaurant, sticker, cute, fruit, kawaii, healthy, design, watermelon, graphic",e1ec46f9df6c3c191536b26491f7912f.png,a bowl of soup with a spoon in it
https://cdn-icons-png.flaticon.com/512/6426/6426822.png,Cake,"food and restaurant, sticker, food, cute, dessert, kawaii, cake, cheese, slice",ff36b3fe6c3b655adeb81bb224af612a.png,desert first logo
https://cdn-icons-png.flaticon.com/512/6426/6426837.png,Television,"sticker, cute, entertainment, kawaii, television, tv",783d54786f26a2851de803be031cd89a.png,the show begins logo
https://cdn-icons-png.flaticon.com/512/6426/6426840.png,Strawberry,"food and restaurant, sticker, food, cute, cartoon, fruit, kawaii, healthy, health, red, strawberry",25027d7054934b036810e2ba40774704.png,a strawberry with the word healthy on it
https://cdn-icons-png.flaticon.com/512/6426/6426853.png,Photo,"sticker, cute, art and design, kawaii, art, picture, photo, photograph, memories",5dd3ec90cb1163c5093e7ca04f6da725.png,two polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar
https://cdn-icons-png.flaticon.com/512/6426/6426861.png,Bird,"animals, sticker, cute, happy, bird, kawaii, sing, branch",a832a197bedd0ff24bf44a2c5c62a6ab.png,a bird with a branch in its beak
https://cdn-icons-png.flaticon.com/512/6426/6426862.png,Symbol,"sticker, cute, kawaii, shapes and symbols, design, sign, symbol, graphic",03e336b826ffeda369e5f2eb7a2c6dd6.png,chat chat icon with hearts and crown
https://cdn-icons-png.flaticon.com/512/6426/6426864.png,Globe,"sticker, cute, cartoon, ecology and environment, ecology, kawaii, environment, green, earth, smile, globe",067061f052660656345408d6f592c658.png,around the globe sticker
https://cdn-icons-png.flaticon.com/512/6426/6426873.png,Tea Bag,"food and restaurant, sticker, cute, cartoon, drink, kawaii, beverage, healthy, smile, tea",96107442da0c1c08f45dc3e907f64dbd.png,a cartoon character with a green tea in his mouth
https://cdn-icons-png.flaticon.com/512/6426/6426878.png,Saturn,"sticker, cute, art and design, kawaii, space, design, planet, universe, graphic",6e3a8d15123839189702398bd9c2f09b.png,a purple planet with the words my universe
https://cdn-icons-png.flaticon.com/512/6426/6426879.png,Pineapple,"food and restaurant, sticker, cute, fruit, kawaii, healthy, tropical, pineapple, orange",25a9fc0cbd91a7cca92a21371bc13235.png,pineapple sticker
https://cdn-icons-png.flaticon.com/512/6426/6426886.png,Clapboard,"sticker, cute, entertainment, kawaii, cinema, movie, design, smile, graphic",b4e4b568bb555962469b8e71f1bc723f.png,a cartoon movie clap clap clap clap clap clap clap clap clap clap clap clap clap clap clap clap
https://cdn-icons-png.flaticon.com/512/6426/6426887.png,Candy,"food and restaurant, sticker, cute, sweet, kawaii, kid, candy, smile, face, lollipop",34a7ac3f7b2da5754aecf582967cde26.png,sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet
https://cdn-icons-png.flaticon.com/512/6426/6426908.png,Fried Egg,"food and restaurant, sticker, food, cute, cartoon, kawaii, smile, breakfast, egg, morning, fried egg",b686e78ab8cbbd1451d202131d55b9b4.png,an egg with a smiley face and the words go morning
https://cdn-icons-png.flaticon.com/512/6426/6426914.png,Bean,"food and restaurant, sticker, cute, cartoon, kawaii, friendship, healthy, green, vegetable, smile, bean",3de00ea987cdb5361ac8061001eace5c.png,a green pea pea pea pea pea pea pea pea pea pea pea pea pea pea pea pea pea
https://cdn-icons-png.flaticon.com/512/6426/6426920.png,Movie Ticket,"sticker, love and romance, cute, cartoon, romantic, kawaii, couple, movie, smile, dating",60b163b731692e7fbd4532e8531c227b.png,a cartoon character with a smile on his face
https://cdn-icons-png.flaticon.com/512/6426/6426926.png,Tacos,"food and restaurant, sticker, food, cute, cartoon, kawaii, junk food, snack, mexican, taco",e11c354afc54d627bac54a3ed0c57acc.png,a ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta
https://cdn-icons-png.flaticon.com/512/6426/6426929.png,Heart,"sticker, love, cute, heart, kawaii, shapes and symbols, design, symbol, graphic",54b40abbd8d0828c03aa093f38059928.png,a pink heart with the words all you love
https://cdn-icons-png.flaticon.com/512/6426/6426936.png,Cheese,"food and restaurant, sticker, cute, kawaii, design, graphic, cheese, ingredient",974a8011408e1bb68225aec0ad4cc52c.png,a piece of cheese with the word ' more cheese '
https://cdn-icons-png.flaticon.com/512/6426/6426938.png,Book,"sticker, education, cute, cartoon, study, book, kawaii, learning, reading, smile",2923c3b0c10c6d886b31390d2f64c4fe.png,a purple book with the word read on it
https://cdn-icons-png.flaticon.com/512/6427/6427750.png,Trophy,"sticker, sports and competition, cute, design, winner, illustration, trophy, competition, object",1dceab8b1b035afb14889c18b7571b11.png,a trophy with the words win and a cup
https://cdn-icons-png.flaticon.com/512/6467/6467776.png,Teddy Bear,"animals, animal, emoji, emoticon, bear, mascot, tired, teddy bear, lazy, bored",bb0f54417ef1e0459b8305c23114e6f6.png,a brown teddy bear with its head down
https://cdn-icons-png.flaticon.com/512/6467/6467794.png,Teddy Bear,"animals, animal, emoji, emoticon, bear, mascot, teddy bear, facial",85e030835ed52d448301edacd60be630.png,a brown bear with a black nose and brown eyes
https://cdn-icons-png.flaticon.com/512/5389/5389840.png,Math,"education, study, maths, pencil, mathematics, notebook, notes, math",48a3e7b2f88c75d1d354415981f0d62f.png,a calcula is shown with a calcula
https://cdn-icons-png.flaticon.com/512/6235/6235933.png,Christmas Tree,"holidays, christmas, xmas, festivity, decor, christmas tree",da17a72509120d1280121c600e2d1896.png,a christmas tree with a star on top
https://cdn-icons-png.flaticon.com/512/7167/7167891.png,Worker,"professions and jobs, business, work, job, laptop, working, worker, office, employee, hard work, staff",618b101787747aaff62b27f17400c6ee.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/5175/5175268.png,Shopping Cart,"business and finance, commerce and shopping, commerce, online shop, supermarket, online store, shopping cart, shopping store",a5ce64dae0b0138ed91f7460765f6ac6.png,a shopping cart with gifts and money
https://cdn-icons-png.flaticon.com/512/6381/6381564.png,Gold Star,"smileys, emoji, emoticon, happy, gold star",c5487f45c7204d6545b6256c256316dc.png,a yellow star with blue eyes and pink cheeks
https://cdn-icons-png.flaticon.com/512/6381/6381566.png,Gold Star,"smileys, emoji, emoticon, happy, gold star",4eba5394f692ea1a876412522324c2bb.png,a yellow star with blue eyes and a pink nose
https://cdn-icons-png.flaticon.com/512/7246/7246429.png,Clock,"time and date, time, clock, round, hour",7d5bc616eb5a9823baab2e15351ea123.png,a clock icon with a yellow circle
https://cdn-icons-png.flaticon.com/512/7487/7487135.png,Thank You,"people, love, man, thank you, appreciation, eye, good job, praise, grateful, great job",05f4b2874a9ad544bfe916483f5602fc.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/8669/8669788.png,Blushing,"smileys, people, love, girl, female, anime, young",28ce25ccaea0165a7b7b7d19fbfe912b.png,a girl with pink hair and a heart on her face
https://cdn-icons-png.flaticon.com/512/4193/4193281.png,Santa Claus,"christmas, winter, snow, gift box, santa claus, chimney",a1b183f85184cde74e070c3b268f46bb.png,santa claus with gift
https://cdn-icons-png.flaticon.com/512/4288/4288909.png,Stay Home,"love, heart, healthcare and medical, avatar, relax, home, house, stay at home, stay home",cb31f3bbc2ac84067bc8d6fa00aeb48e.png,stay home with a heart
https://cdn-icons-png.flaticon.com/512/4288/4288924.png,Stay Home,"wellness, relax, stay home, cozy",6641bdc617973335df01d6528935cd5c.png,a pair of shoes with hearts and the words stay together
https://cdn-icons-png.flaticon.com/512/4288/4288945.png,Stay Home,"animals, animal, people, man, avatar, dog, person, caucasian, free time, pets, activity, pet care, stay home",dd6835c56e615cb3f30d9bc7b0d4290a.png,a woman hugging her dog with leaves and hearts
https://cdn-icons-png.flaticon.com/512/4288/4288953.png,Stretching,"people, woman, sport, wellness, avatar, relax, person, yoga, afro, stay home, confort",f4ec887d984cecf98ddd3728be416783.png,a man doing yoga with flowers and hearts
https://cdn-icons-png.flaticon.com/512/4288/4288976.png,Stay Home,"food and restaurant, food, drink, relax, cup, home, house, hot drink, tea, tea cup, stay home, flower pot, window",22b4a6a39fb9c169884d87e495230b73.png,a cup and a vase on a window sie
https://cdn-icons-png.flaticon.com/512/4288/4288987.png,Window,"wellness, bird, relax, decoration, furniture and household, plant pot, stay home, window",52a3baa39336ec1ff6c23724582488e1.png,a bird sitting on a window sie next to a cactus
https://cdn-icons-png.flaticon.com/512/4359/4359709.png,Cookies,"food, christmas, dessert, sweet, bakery, cookie, cookies",289226a900a90b8d386fc7daeb03ceab.png,a christmas tree and two cookies
https://cdn-icons-png.flaticon.com/512/4359/4359852.png,Whale,"animals, nature, mammal, animal kingdom, fish, flowers, sea life, ocean, aquatic, whale",0a2d2087c9f5ad75e5dd95ef149679c0.png,a dolphin swimming in the ocean surrounded by seaweeds
https://cdn-icons-png.flaticon.com/512/4442/4442765.png,Celebrate,"celebration, people, birthday and party, woman, new year, hands, enjoy, celebrate, happiness, hooray",e74a7a39b0100be77b6b4a0dc491c226.png,two people in blue and orange outfits dancing
https://cdn-icons-png.flaticon.com/512/7297/7297305.png,French Fries,"food and restaurant, food, fast food, junk food, french fries",229198a1ed5d77402375f972164506c7.png,french fries icon
https://cdn-icons-png.flaticon.com/512/4193/4193305.png,Santa Claus,"people, character, christmas, avatar, xmas, gift box, santa claus, Father Christmas",39999e9706695d3b33e00c78b4fd7643.png,santa claus with gifts
https://cdn-icons-png.flaticon.com/512/4213/4213735.png,Birthday,"animal, party, birthday and party, birthday, sloth",614788b236b92138ad50b2c29f1fb488.png,a pink sloty face with a party hat and sunglasses
https://cdn-icons-png.flaticon.com/512/4860/4860850.png,Speech Bubble,"communications, idea, speech bubble, question, talk, speak",1c874a252c57bc2db683475d1d7810e8.png,a person with a question mark
https://cdn-icons-png.flaticon.com/512/4861/4861747.png,Class,"education, maths, clipboard, calculator, class",e9c35dd6055102ae958086a7a7094023.png,a calculaant and calculaant calculaant calculaant calculaant calcula
https://cdn-icons-png.flaticon.com/512/6119/6119696.png,Computer,"electronics, computer, device, gadget, technological",0ebf2ff85b3957051ba75e06cac326ff.png,a computer with a keyboard and mouse
https://cdn-icons-png.flaticon.com/512/6312/6312534.png,Office,"people, business and finance, work, office",79072aba4bf753648d839f1b41bdfa08.png,a woman sitting at her desk with a piece of paper and a pencil
https://cdn-icons-png.flaticon.com/512/6427/6427720.png,Paper Plane,"sticker, cute, kid and baby, design, toy, illustration, patch, paper plane, origami",b53c8a0e11a7b6b55fce19d1ab50a090.png,an airplane with the word an air written on it
https://cdn-icons-png.flaticon.com/512/7880/7880167.png,Wedding Couple,"love and romance, wedding, bride, groom, married",cb458988e5d1bf5bb743ed82d2d5b37a.png,a couple in love
https://cdn-icons-png.flaticon.com/512/4433/4433179.png,Woman,"people, woman, season, person, spring, flowers, hat, blossom, caucasian, round, brown hair, beautiful",f435f19c65b878ff9eaf7a865e4a070a.png,a woman with flowers in her hair
https://cdn-icons-png.flaticon.com/512/8662/8662218.png,Concept,"education, business and finance, study, creative, thinking, brain, knowledge, online learning, concept",6e2ea7e63b2823f78a360aaf8b701066.png,a woman holding a laptop with a rocket in the background
https://cdn-icons-png.flaticon.com/512/4852/4852343.png,Lab Coat,"healthcare and medical, fashion, medical, clothes, doctor, laboratory, clothing, lab, uniform, coat",db980c859a7d002a756073a636d79962.png,a white lab coat with a pink nose
https://cdn-icons-png.flaticon.com/512/4860/4860873.png,Idea,"communications, marketing, idea, speech bubble, question, talk, speak",6a1fe50d934c85d934bc6af3e4586327.png,a light bulb surrounded by various icons
https://cdn-icons-png.flaticon.com/512/5483/5483590.png,Notes,"education, school, study, learning, university, college, indie, notes",dc8b5560cf5fdf18ce35e971a43d6b0b.png,a pink paper with stars and a pencil
https://cdn-icons-png.flaticon.com/512/6427/6427693.png,Book,"sticker, education, cute, school, book, design, illustration, patch",14f67e8b90658b690635a76b512f81c2.png,knowledge is power - sticker
https://cdn-icons-png.flaticon.com/512/7167/7167887.png,Worker,"professions and jobs, business, work, job, working, report, worker, office, employee, hard work, staff",0e9aef275e4384d691deca43e80e2735.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/7602/7602808.png,Judge,"professions and jobs, justice, law, legal, hammer, judge",3fd4244fb584b19f482fbb7f5fccf036.png,a judge ' s gavette on a plate
https://cdn-icons-png.flaticon.com/512/4288/4288879.png,Teapot,"food and restaurant, relax, beverage, hot drink, stay home, teapot, kettle, cozy",4855f0124fda9c2031ce68054244bc94.png,stay cozy stay home
https://cdn-icons-png.flaticon.com/512/4825/4825069.png,Flower,"nature, flower, spring, botanical, blossom, leaf, petals",a018a5ee6bff297bbc8e682a70b1be1c.png,a pink circle with white flowers and green leaves
https://cdn-icons-png.flaticon.com/512/6639/6639802.png,Laptop,"electronics, technology, computer, laptop",41891b25183a56c8af78769a34920551.png,a laptop computer icon
https://cdn-icons-png.flaticon.com/512/7590/7590142.png,Notes,"sticker, education, business and finance, paper, writing, notebook, notes, sheet",6b6e4f90b87a3fbd71af656360b41224.png,notes clipart clipart clipart clipart
https://cdn-icons-png.flaticon.com/512/7602/7602784.png,Law Book,"professions and jobs, book, justice, law, legal",d1eed07b5bf72b0dd2bada4be0d0d2d0.png,a book with a law symbol
https://cdn-icons-png.flaticon.com/512/8073/8073615.png,Sad,"smileys, emoji, emoticon, sad",a439b5e956a752aeb10b8fb55a4090dc.png,a crying smiley face with tears
https://cdn-icons-png.flaticon.com/512/5463/5463409.png,Flowers,"nature, farming and gardening, flower, spring, botanical, flowers, blossom, petals",f2e35b01c99d33914e9b42db3529bd87.png,a bouquet of yellow flowers with hearts and hearts
https://cdn-icons-png.flaticon.com/512/6857/6857462.png,Law,"files and folders, justice, law, judge",0335e32b9d578dbce811162ae0601d19.png,a gavette and a paper with a pen
https://cdn-icons-png.flaticon.com/512/7139/7139076.png,Student,"education, school, user, study, student, learn",9137669fb7b356e6dbbebe562e5e2475.png,a cartoon boy with a book and pen
https://cdn-icons-png.flaticon.com/512/6000/6000918.png,Timeline,"business and finance, time and date, clock, time management",1bcf508bd26154c73d1bd59416c330de.png,a hand pointing at a whiteboard with a hand pointing at it
https://cdn-icons-png.flaticon.com/512/6239/6239502.png,Candy Canes,"sticker, holidays, christmas, winter, xmas, new year, candy, merry christmas, giftbox",f104d8f36d12c3167c7adf20b73caacc.png,candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy
https://cdn-icons-png.flaticon.com/512/7465/7465411.png,Office Worker,"man, professions and jobs, work, job, laptop, coffee shop, work from home, morning, proffesions",f34af4d93dab5248eeab89a1232202a3.png,a person sitting at a laptop with a smiley face
https://cdn-icons-png.flaticon.com/512/7592/7592486.png,Kitty,"animals, cat, pet, mammal, kawaii, kitty, breed",2fe7601b83f648c102be79beeb3cf8cc.png,a cartoon cat with the word paw
https://cdn-icons-png.flaticon.com/512/4105/4105449.png,Stay At Home,"people, man, wellness, avatar, social media, relax, person, smartphone, caucasian, stay at home, blonde, confort",c749cce73167af6bff24175598b94d18.png,a man with a speech bubble
https://cdn-icons-png.flaticon.com/512/4359/4359779.png,Creativity,"art and design, creativity, idea, creative, thinking, rainbow, hands, inspiration, imagination",b2787bfebb13506bb57b304e22c83533.png,two hands holding a light bulb with a rainbow in the middle
https://cdn-icons-png.flaticon.com/512/4796/4796209.png,Banana,"food and restaurant, food, banana, vegan, healthy food, fruit, vegetarian, diet, organic, fruits, viburnum fruit",1ca5fa69e02e8f34d97bfcdccf7d5237.png,a banana with a face and a smile
https://cdn-icons-png.flaticon.com/512/4860/4860774.png,Happy,"smileys, emoji, emoticon, happy, feelings, Excited",667ab0f2d4444d66b2a3ed1545499fee.png,a yellow bird with a pink background
https://cdn-icons-png.flaticon.com/512/4861/4861741.png,Blood Pressure Gauge,"people, healthcare and medical, electronics, medical, healthcare, doctor, sick, patient",4b745a73b5781c1a8d9c6a1563cd95a7.png,a doctor examining a patient ' s ear
https://cdn-icons-png.flaticon.com/512/7273/7273758.png,Book,"education, study, book, learn, knowledge, read, literature, library, subjects",277452f165eeb87538527d9b0b507637.png,a woman sitting at a desk with books and a lamp
https://cdn-icons-png.flaticon.com/512/6119/6119673.png,Office,"professions and jobs, business, work, job, computer, office, work station, work place",a85fd860349d7b62399807207744dd86.png,a man working on a computer
https://cdn-icons-png.flaticon.com/512/4359/4359800.png,Cat,"animals, animal, love, cat, pet, heart, domestic, playing",10609d22f8504957e83a65883f23f1e9.png,a cat in a box with hearts
https://cdn-icons-png.flaticon.com/512/4861/4861838.png,Learning,"education, woman, girl, learning, laptop, student, studying",ddfcb8d8657c15f9a8578c80c35945b1.png,a woman sitting at a desk with a laptop and a plant
https://cdn-icons-png.flaticon.com/512/6009/6009327.png,Mental Health,"healthcare and medical, mental health, health, psychology, brain, therapy, help",484a425a744343ffe192654006cb346e.png,a cartoon brain with hearts and hearts around it
https://cdn-icons-png.flaticon.com/512/6840/6840175.png,Tick,"business and finance, finance, interface, check",0891ab1ccc7f35550d1b50f817a6fa32.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/6851/6851922.png,Party Popper,"party, birthday and party, fireworks",ea376c08bf1809a1cfa3ab44116d419f.png,a birthday hat with cons and cons
https://cdn-icons-png.flaticon.com/512/7167/7167918.png,Worker,"professions and jobs, business, work, job, working, worker, office, confused, hard work, staff",338691351a123b1033e9a510ca3fcbda.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/7399/7399138.png,House,"home, house, real estate",af415459c55f2ece94290301bdd51fcb.png,a house with a fence and a gate
https://cdn-icons-png.flaticon.com/512/7592/7592510.png,Love,"miscellaneous, sticker, love, cute, heart, cartoon, kawaii, i love you, doodle, object, scrapbook",24966856dadbadd3db990c7024b226ed.png,a pink bunny with a heart on its back
https://cdn-icons-png.flaticon.com/512/4289/4289418.png,You Have The Key,"love, love and romance, heart, romantic, relationship, in love, padlock",296058eb3b0427c4e1b445c59c148b87.png,you have the key
https://cdn-icons-png.flaticon.com/512/4359/4359976.png,Winter,"nature, winter, season, cold, forest, snow, tree",2c4befb30e82ca0faacf8ba56a3c3170.png,winter logo
https://cdn-icons-png.flaticon.com/512/4383/4383903.png,Nature,"nature, mushroom, grass",fdcc19528d144e219845e09b29d5c254.png,a lady bug on a mushroom
https://cdn-icons-png.flaticon.com/512/5266/5266959.png,Student,"education, learning, reading, student, read, library",29188fc52575b2365256d1f844ac23aa.png,a cartoon character with a book and a pen
https://cdn-icons-png.flaticon.com/512/6684/6684481.png,Idea,"people, idea, creative, confused, businessman, inspiration, lightbulb, brainstorm, imagination, concept",61817500fef5711c514789d29856b889.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/7648/7648318.png,Web Development,"ui, seo and web, web, website, development, web development",3365f6f3c7e7e1ee67ebf80ce9d764e6.png,a red and white icon with a yellow arrow
https://cdn-icons-png.flaticon.com/512/4651/4651976.png,Idea,"education, art and design, creativity, idea, creative, drawing, pencil",669bc49a4ca1b43eb33ee10f98d25511.png,a pencil with the words great idea and a smiley face
https://cdn-icons-png.flaticon.com/512/6239/6239845.png,Candle,"christmas, holiday, fire, candle",d563a727a825f9e1f258442dbd4d9e77.png,a candle with a candle sticker on it
https://cdn-icons-png.flaticon.com/512/6654/6654133.png,Love Message,"love, love and romance, heart, valentines day, romantic, message, romance, chat, love message",d3b98b575eed13a6bc4092f701035a53.png,a heart in a speech bubble
https://cdn-icons-png.flaticon.com/512/7636/7636789.png,Question,"miscellaneous, sticker, Stickers, question, questions, question mark, questioning, question sign, questionary, question mark circle",f3cfc096513be254f82339488ad6fe6e.png,a woman with a question mark
https://cdn-icons-png.flaticon.com/512/4213/4213691.png,Birthday Cake,"birthday and party, food, bakery, birthday cake, candles",5802715d7cd9db65904ef6a20b17176d.png,a cartoon birthday cake with candles on top
https://cdn-icons-png.flaticon.com/512/4681/4681642.png,Creativity,"education, creativity, idea, creative, science, rocket, solution, invention",eea63ae47fbe0924ebd2b0fe0111925b.png,a cartoon rocket with a face and a hand holding a small object
https://cdn-icons-png.flaticon.com/512/6376/6376092.png,Rain,"nature, weather, meteorology, rain, sky, rainy, storm, raining, haw weather",908769e13b2b4c845c05173f81f9ca9c.png,a cloud with rain
https://cdn-icons-png.flaticon.com/512/6639/6639867.png,Clock,"time and date, time, clock, watch, hour",197886040faebdde8bf09edcc65a9f7e.png,a clock icon
https://cdn-icons-png.flaticon.com/512/6684/6684502.png,Idea,"professions and jobs, idea, creative, office, businessman, inspiration, solution, lightbulb, brainstorm, imagination, concept",6a5f98ce829100f5a4e58d16dd7050ff.png,a black background with a white and red flower
https://cdn-icons-png.flaticon.com/512/7648/7648258.png,Coin,"business and finance, money, dollar, cash, coin, currency",a899fec3b82cb017aff8e07bdef90cad.png,a dollar coin icon
https://cdn-icons-png.flaticon.com/512/4359/4359712.png,Be Creative,"art and design, creativity, idea, design, rocket, inspiration, imagination",030e82e49fd036b91ddf4215d8a0f8bf.png,a rocket flying over a light bulb with the words creative
https://cdn-icons-png.flaticon.com/512/4359/4359754.png,Creativity,"education, art and design, creativity, idea, creative, drawing, pencil",295b3f2714174bb5317b3279391a94bf.png,"a white board with a pencil, ruler, and a light bulb"
https://cdn-icons-png.flaticon.com/512/4577/4577512.png,Online Shopping,"people, woman, avatar, technology, commerce and shopping, commerce, person, laptop, caucasian, black hair, online shopping, shopping cart",6ac8784fc1e30fdaffe6e1ab1dc4c053.png,a woman using a laptop with a shopping cart on the screen
https://cdn-icons-png.flaticon.com/512/7650/7650349.png,Brain,"smileys, emotion, learning, health, brain, human organ",46cbe54c85066361f9fbee2879109fd2.png,a brain reading a book
https://cdn-icons-png.flaticon.com/512/4360/4360019.png,Creativity,"art and design, creativity, idea, rainbow, brain, think, inspiration, brainstorm",79a29cdd10b2ddcbb9c8af40f774afc3.png,a brain with a rainbow and clouds
https://cdn-icons-png.flaticon.com/512/4481/4481014.png,Balloon Dog,"animal, celebration, party, birthday and party, unicorn, toy",3851c3b83bfd390c6040e059d8cf0476.png,a pink poodle with a unicorn on it
https://cdn-icons-png.flaticon.com/512/6239/6239710.png,Snowman,"sticker, holidays, christmas, winter, xmas, new year, candy, merry christmas, snowman, giftbox",a8e753184233da4e5ae2ad414f61fee2.png,a snowman wearing a scarf and hat
https://cdn-icons-png.flaticon.com/512/6381/6381550.png,Gold Star,"smileys, emoji, emoticon, happy, gold star",645cb1480b453b22b1527609a4139a69.png,a yellow star with blue eyes and a pink nose
https://cdn-icons-png.flaticon.com/512/4213/4213633.png,Fish,"animals, pet, fish, aquarium",ab38027777ffd704d7575e0ffdb7b923.png,a fish in a bowl
https://cdn-icons-png.flaticon.com/512/4524/4524556.png,Books,"education, study, learning, reading, knowledge, apple, books, studying",2541b63ab9c79ac53de24f1fccea1c2f.png,a pile of books with an apple and a bookmark
https://cdn-icons-png.flaticon.com/512/4683/4683591.png,Tourist,"people, holidays, man, travel, person, trip, photography, photo camera, tourist, backpack, black hair, photograph",86faf8666e8f65bb0db8a2655b21009d.png,a man taking a photo with a camera
https://cdn-icons-png.flaticon.com/512/4891/4891131.png,Meditation,"people, holidays, woman, person, yoga, vacations, meditation, Activities",865fc10250f7f1b4756686232c042268.png,a woman sitting in a lotus position
https://cdn-icons-png.flaticon.com/512/5064/5064474.png,Protest,"people, woman, communications, protest, megaphone, feminism, promotion, bullhorn",f3f83d4ae61efebfec54ef7bb25469eb.png,a woman with a megaphone
https://cdn-icons-png.flaticon.com/512/7648/7648203.png,Property,"home, house, real estate, property, buildings",38f22acb8cb0adc6e028043c57b365f0.png,a house with a chimney and chimney cap
https://cdn-icons-png.flaticon.com/512/4383/4383927.png,Flowers,"nature, spring, botanical, flowers, blossom, petals",8f9a561a536ea2be3d4619dbd17fc902.png,a flower with a smiley face on it
