title,tags,image,filename,description
,"tick, apply, list, tasks, task list, check list, 3+ tags",https://cdn-icons-png.freepik.com/512/18828/18828764.png?ga=GA1.1.221973988.1739059331,37f2754d0f21704ffdbc4d701896b069.png,a cartoon bear with a pen and paper
,"movie, cinema, entertainment, theater, actor, film, 2+ tags",https://cdn-icons-png.freepik.com/512/12541/12541111.png?ga=GA1.1.221973988.1739059331,d470b67d29172da6281d4c8efce7adae.png,a cartoon dog with a guitar
,"employee, angry, user, furious, frustration, burnout",https://cdn-icons-png.freepik.com/512/18828/18828656.png?ga=GA1.1.221973988.1739059331,b62628fe26d1a406e5fedc8012a8c681.png,a polar bear with a watering can
,"animal, animals, extinct, dinosaur, dino, wild life",https://cdn-icons-png.freepik.com/512/5225/5225301.png?ga=GA1.1.221973988.1739059331,2b1dace7b012d23881f92deb908932c8.png,a cartoon dinosaur with a pink and green tail
,"celebration, party, animals, gift, birthday, bunny, 2+ tags",https://cdn-icons-png.freepik.com/512/12214/12214610.png?ga=GA1.1.221973988.1739059331,1c31273ebef9bfb95815bf26ef06aa0f.png,a cartoon bunny with a gift box
,"carpentry, machine, handyman, circular saw, construction and tools",https://cdn-icons-png.freepik.com/512/12055/12055499.png?ga=GA1.1.221973988.1739059331,d700ce1288b283e8d809d77a924ba1e7.png,a teddy wearing a helmet and holding a piece of paper
,"love, horse, cute, fantasy, animals, magic, 4+ tags",https://cdn-icons-png.freepik.com/512/7586/7586422.png?ga=GA1.1.221973988.1739059331,8140bb6315f28dad8fe31d8263a3c899.png,a unicorn with a heart on its nose
,"bird, crying, animals, wings, fauna, wildlife, 4+ tags",https://cdn-icons-png.freepik.com/512/7174/7174975.png?ga=GA1.1.221973988.1739059331,1247b6cf3a81b55d187c538c4dcb33ad.png,a cartoon bird with a green hat and blue wings
,"organic, fruit, boy, vegetarian, diet, healthy food, 2+ tags",https://cdn-icons-png.freepik.com/512/13462/13462225.png?ga=GA1.1.221973988.1739059331,2ff443df1d5958b73f07051cbcdecb81.png,a cartoon character holding a orange and a piece of fruit
,"statistics, hamster, analyst, stats, analytics, business and finance",https://cdn-icons-png.freepik.com/512/13009/13009755.png?ga=GA1.1.221973988.1739059331,9c74f4e2472b0972f43825ebeaa66d93.png,a cartoon bear with a green and pink ring
,"month, eleven, 11, time and date, baby months",https://cdn-icons-png.freepik.com/512/6455/6455758.png?ga=GA1.1.221973988.1739059331,8f679479865e8a1e57f604af8c33c9d2.png,a cartoon fox with a number 11 on it ' s back
,"animals, monkey, wildlife, sleepy, smileys",https://cdn-icons-png.freepik.com/512/7346/7346636.png?ga=GA1.1.221973988.1739059331,aaf5fcfc49e3dc5585d0d2de776a1531.png,a cartoon monkey with a big smile
,"farm, horror, panic, fear, animal, animals, 2+ tags",https://cdn-icons-png.freepik.com/512/6813/6813962.png?ga=GA1.1.221973988.1739059331,9b74533ee1b5ff81d85cdb06f245bc8f.png,a pig with a yellow star on its nose
,"nature, flower, blossom, botanical, petals",https://cdn-icons-png.freepik.com/512/12952/12952266.png?ga=GA1.1.221973988.1739059331,5e0b5f7fa105d5cb2289055f68e78c0c.png,a cartoon character with a flower in her hair
,"celebration, gift, bear, teddy bear, celebrate, birthday, 4+ tags",https://cdn-icons-png.freepik.com/512/18474/18474513.png?ga=GA1.1.221973988.1739059331,fd6604719144aa413f83aa68b482a795.png,a teddy bear holding two presents
,"spa, candles, wellness, hamster, self care",https://cdn-icons-png.freepik.com/512/12398/12398496.png?ga=GA1.1.221973988.1739059331,5a1d51450af46343998c10b7f05280df.png,a cute little girl with a pink hair and a yellow bow
,"people, devil, cute, hell, satan, evil, 5+ tags",https://cdn-icons-png.freepik.com/512/7356/7356481.png?ga=GA1.1.221973988.1739059331,70cf79560818423610376953481d3520.png,a red devil holding a sign with the word no
,"love, peace, hippie, cat, miscellaneous, pacifism",https://cdn-icons-png.freepik.com/512/13562/13562336.png?ga=GA1.1.221973988.1739059331,03468d805acb39111c3000cd6c325e62.png,a cartoon cat holding a peace sign
,"weather, rainbow, animal, character, happy, emotion, 3+ tags",https://cdn-icons-png.freepik.com/512/5020/5020416.png?ga=GA1.1.221973988.1739059331,c7c4af0952abba9101302d999acb4dc3.png,a cartoon chicken with a rainbow in the background
,"animals, searching, feline, cat",https://cdn-icons-png.freepik.com/512/13441/13441372.png?ga=GA1.1.221973988.1739059331,f1b4b6f0f3ecd807a2d1702dec56d2bf.png,a cat with a magni in its mouth
,"red, character, fantasy, little, hood, bored, 3+ tags",https://cdn-icons-png.freepik.com/512/7075/7075220.png?ga=GA1.1.221973988.1739059331,b8bab0696459528fd34e8e04f081f67a.png,a cartoon cat with a red coat and a pink nose
,"fashion, market, store, clothing, monkey, stall, 1+ tags",https://cdn-icons-png.freepik.com/512/12791/12791990.png?ga=GA1.1.221973988.1739059331,ee5a8c13be1f9a2e5b920954a424f62b.png,a cartoon character with a hat and a shirt
,"dog, animals, pet, bye, puppy, emoticon, 1+ tags",https://cdn-icons-png.freepik.com/512/7302/7302197.png?ga=GA1.1.221973988.1739059331,84cf30728e7b90a59b1ac6c3e6b2b60a.png,a cartoon dog with the words bye bye
,"animals, gift, present, fox, flower bouquet",https://cdn-icons-png.freepik.com/512/12792/12792033.png?ga=GA1.1.221973988.1739059331,9e3a16a34c7eb70bf56b0c65d46812c4.png,a cartoon dog with a flower in his mouth
,"sky, space, cartoon, star, cosmic, kid and baby",https://cdn-icons-png.freepik.com/512/6776/6776155.png?ga=GA1.1.221973988.1739059331,9d5072c05115f8bc333c2ac1830f6b35.png,a star with a smile on it ' s face
,"file, document, animals, searching, feline, cat",https://cdn-icons-png.freepik.com/512/13441/13441373.png?ga=GA1.1.221973988.1739059331,f482da77165f1e600bf1c73f6f17c32e.png,a cat holding a piece of paper with a yellow ring
,"business, finance, job, business and finance",https://cdn-icons-png.freepik.com/512/7401/7401024.png?ga=GA1.1.221973988.1739059331,9a7f710875dee2e98da0c3e46e36ae04.png,a cartoon character with a clock and a box
,"australia, gesture, fashion, animal, cool, glasses, 2+ tags",https://cdn-icons-png.freepik.com/512/6519/6519536.png?ga=GA1.1.221973988.1739059331,a88d4486c3c47e47e51f99e9014dd646.png,a koloa wearing sunglasses and a pair of sunglasses
,"celebration, party, new year, calendar, animals, cat",https://cdn-icons-png.freepik.com/512/13373/13373660.png?ga=GA1.1.221973988.1739059331,59c265cfa035a2921c220dd595fc3503.png,a cat holding a pink box with a letter
,"animal, character, animals, bear, teddy bear, mouth, 5+ tags",https://cdn-icons-png.freepik.com/512/6467/6467780.png?ga=GA1.1.221973988.1739059331,15940c48a4c0e02622761ef77ae35c99.png,a brown bear with a red heart in its mouth
,"organic, fruit, vegetarian, diet, mango, healthy food, 2+ tags",https://cdn-icons-png.freepik.com/512/11766/11766532.png?ga=GA1.1.221973988.1739059331,0fd61c49b7d7684e4c618328b0633356.png,a yellow mango with sunglasses and a green leaf on top
,"dog, expression, animals, cry, pet, farewell, 1+ tags",https://cdn-icons-png.freepik.com/512/7544/7544942.png?ga=GA1.1.221973988.1739059331,702319240e209299be0a24c6a50630e6.png,a cartoon dog with the word boo
,"successful, success, sticker, lettering, letter, stickers, 1+ tags",https://cdn-icons-png.freepik.com/512/7234/7234464.png?ga=GA1.1.221973988.1739059331,cf3d3aedd945b2ebb13318a98db044eb.png,"a black and white quote that says, ' out your gut '"
,"man, owner, animals, slave, pet, cat, 5+ tags",https://cdn-icons-png.freepik.com/512/7471/7471208.png?ga=GA1.1.221973988.1739059331,fe0e09e3bbb002c9e13e78c1c5847499.png,a black background with a white and red flower
,"animals, searching, magnifying glass, hamster, smartphone, detective",https://cdn-icons-png.freepik.com/512/13008/13008748.png?ga=GA1.1.221973988.1739059331,a4d9ca05a47866fe7121e549f077c63f.png,a teddy bear holding a green phone
,"farm, summer, food, harvest, cute, agriculture, 5+ tags",https://cdn-icons-png.freepik.com/512/6321/6321973.png?ga=GA1.1.221973988.1739059331,4dcf6073f48fc46f3e17553318f4356f.png,a cartoon lemon with a green leaf on its head
,"charity, diploma, certificate, solidarity, miscellaneous",https://cdn-icons-png.freepik.com/512/12035/12035418.png?ga=GA1.1.221973988.1739059331,530a6dee5aabb7a3caffe545576e8858.png,a teddy bear holding a piece of paper and a banana
,"people, young, person, relaxed, boy, yoga, 2+ tags",https://cdn-icons-png.freepik.com/512/7985/7985448.png?ga=GA1.1.221973988.1739059331,a5b0f24c8ee66b2b3b99c30012e015c1.png,a little girl with a heart on her chest
,"money, cash, price, currency, value, boom, 5+ tags",https://cdn-icons-png.freepik.com/512/6847/6847749.png?ga=GA1.1.221973988.1739059331,9ca488756d8b2192a0e1a8d47d321a84.png,a black background with a white and red flower
,"warning, education, electronics, alert, miscellaneous, school bell, 1+ tags",https://cdn-icons-png.freepik.com/512/7220/7220242.png?ga=GA1.1.221973988.1739059331,aa4558621c771a9db74939cef9e74266.png,a cartoon character with a hat and a star
,"surprise, celebration, party, bear, teddy bear, celebrate, 4+ tags",https://cdn-icons-png.freepik.com/512/18474/18474506.png?ga=GA1.1.221973988.1739059331,78650dbf88e6fa24d25c58889d5d23c4.png,a cartoon bear with a birthday hat on
,"book, education, photography, monkey, banana",https://cdn-icons-png.freepik.com/512/11808/11808050.png?ga=GA1.1.221973988.1739059331,e0cb291c7a3db387a4f399bea3f6062c.png,a cartoon character reading a book
,"movie, cinema, text, lettering, film, typography, 1+ tags",https://cdn-icons-png.freepik.com/512/8939/8939914.png?ga=GA1.1.221973988.1739059331,97f3a2f9ee379124936fc30dc7bd8a2c.png,a black background with a white and red flower
,"cute, sticker, animals, cheese, mouse, mammal, 3+ tags",https://cdn-icons-png.freepik.com/512/6526/6526683.png?ga=GA1.1.221973988.1739059331,0812da9883a9ac2df020ce6ca64b496d.png,a cartoon mouse with the words i love you
,"animals, pet, spider, unicorn",https://cdn-icons-png.freepik.com/512/5149/5149042.png?ga=GA1.1.221973988.1739059331,e7b1bc67c5c779b4c3e0b985468b71bb.png,a pink unicorn with a star on its head
,"emotions, koala, wild animals, smileys",https://cdn-icons-png.freepik.com/512/8996/8996030.png?ga=GA1.1.221973988.1739059331,7795c7a2290de25fac54bca06dbcc187.png,a koloa with a leaf in its mouth
,"animal, children, childhood, animals, run, bear, 4+ tags",https://cdn-icons-png.freepik.com/512/7154/7154186.png?ga=GA1.1.221973988.1739059331,9511ca9a307df43b06dfbe122543aa13.png,a cartoon bear with green eyes and a black background
,"beauty, cartoon, body care, makeup, cosmetic, kawaii, 4+ tags",https://cdn-icons-png.freepik.com/512/6742/6742502.png?ga=GA1.1.221973988.1739059331,38b1ae7001a4b5e473dc9d40c12a03ca.png,a black background with a white and red flower
,"animals, searching, feline, cat, documents",https://cdn-icons-png.freepik.com/512/13441/13441368.png?ga=GA1.1.221973988.1739059331,171f154736e76894fcbd468b37a1efe5.png,a cat with a piece of paper and a piece of paper
,"education, reading, literature, ebook, hamster",https://cdn-icons-png.freepik.com/512/11933/11933015.png?ga=GA1.1.221973988.1739059331,f137c37851d786c5e2ed80b4207c1eb4.png,a cartoon character holding a cell phone
,"book, education, reading, literature, girl",https://cdn-icons-png.freepik.com/512/7183/7183458.png?ga=GA1.1.221973988.1739059331,8355749bf3b0c60f84dd17586a748ece.png,a woman reading a book
,"love, animal, cute, card, letter, chat, 4+ tags",https://cdn-icons-png.freepik.com/512/4383/4383856.png?ga=GA1.1.221973988.1739059331,f2efd1be573ca7c796f17d868aa0709c.png,a cat in a box with a heart
,"education, learning, lion, back to school",https://cdn-icons-png.freepik.com/512/5442/5442613.png?ga=GA1.1.221973988.1739059331,fdec43571812abbc0bfeeafcd8914f45.png,a cartoon dog hugging a cat
,"trip, vacation, travel, holiday, student, journey, 3+ tags",https://cdn-icons-png.freepik.com/512/7496/7496619.png?ga=GA1.1.221973988.1739059331,3a0f2b2ea85573240d96814866af6213.png,a black background with a white and red flower
,"sticker, lettering, letter, positivity, stickers, miscellaneous, 1+ tags",https://cdn-icons-png.freepik.com/512/7210/7210470.png?ga=GA1.1.221973988.1739059331,acdac1d242c60c78d00742b4d95b68c0.png,everything is everything everything is everything everything is everything everything is everything everything is everything everything is everything everything
,"dog, animal, cartoon, sticker, animals, pet, 3+ tags",https://cdn-icons-png.freepik.com/512/7024/7024234.png?ga=GA1.1.221973988.1739059331,b6e6d26169358b7313301b9e99286bb7.png,a cat with a heart in its mouth
,"nature, spring, flower, floral, blossom, springtime",https://cdn-icons-png.freepik.com/512/12233/12233392.png?ga=GA1.1.221973988.1739059331,c3e54a19215db445e685061cc65efc04.png,three colorful butterflies with blue eyes and pink wings
,"animals, fauna, wildlife, mammal, fox",https://cdn-icons-png.freepik.com/512/7317/7317386.png?ga=GA1.1.221973988.1739059331,96e5e3086c8524700cafe48f9078eb44.png,a cartoon cat with a pink background
,"animals, pet, kitty, mocking, black cat, smileys",https://cdn-icons-png.freepik.com/512/7422/7422352.png?ga=GA1.1.221973988.1739059331,8b3da679be3a597943713a0060e8077c.png,a cartoon cat with the word love in the middle
,"animal, animals, gift, pet, birthday, bunny, 1+ tags",https://cdn-icons-png.freepik.com/512/7075/7075101.png?ga=GA1.1.221973988.1739059331,bd7ddac32955fa6d29d8fa15eaac685c.png,a white rabbit holding a green box with a blue bow
,"weather, autumn, season, animals, farming, monkey",https://cdn-icons-png.freepik.com/512/12210/12210728.png?ga=GA1.1.221973988.1739059331,1dd275bdb435252b38b4bcd609db7057.png,a cartoon character with a pink hat and a pink scarf
,"weather, autumn, season, animals, monkey, pumpkin",https://cdn-icons-png.freepik.com/512/12210/12210734.png?ga=GA1.1.221973988.1739059331,52baf2e7c3a2bbebdbccaa179e054287.png,a cartoon character holding a pumpkin
,"christmas, animal, wildlife, penguin, santa hat",https://cdn-icons-png.freepik.com/512/6235/6235984.png?ga=GA1.1.221973988.1739059331,47e8d9432a9ee326469ce6fb1e172d5f.png,a penguin wearing a santa hat and scarf
,"summer, sweet, dessert, cone, ice cream, food and restaurant",https://cdn-icons-png.freepik.com/512/7186/7186919.png?ga=GA1.1.221973988.1739059331,a6a660c4c8e4537310e99fbc62ed6c06.png,a cartoon ice with two different colored ices
,"animals, fauna, pet, cat, zoology",https://cdn-icons-png.freepik.com/512/7433/7433001.png?ga=GA1.1.221973988.1739059331,42a3ea462c928a3b8ff72e893624951f.png,a cat laying on a bed with stars
,"flower, love, animal, expression, animals, dating, 5+ tags",https://cdn-icons-png.freepik.com/512/6601/6601131.png?ga=GA1.1.221973988.1739059331,e5c06c365ad7ca1c63ca54ab2a3191b3.png,a brown and white cat holding a flower
,"animals, pet, bunny, rabbit, wild life, rodents",https://cdn-icons-png.freepik.com/512/7593/7593324.png?ga=GA1.1.221973988.1739059331,039a6259ba0c43caed2f87051ff8be19.png,a cartoon bunny with a bow on its head
,"heart, love, valentine, cat, miscellaneous, pacifism",https://cdn-icons-png.freepik.com/512/13562/13562328.png?ga=GA1.1.221973988.1739059331,393b0c6d126f4900938d1d08e1900c40.png,a cat holding a heart
,"sing, animals, microphone, mic, black cat, music and multimedia",https://cdn-icons-png.freepik.com/512/12114/12114528.png?ga=GA1.1.221973988.1739059331,2637730dc66cde0620fd3e5759c70736.png,a cartoon cat with a microphone
,"expression, bamboo, animals, enjoy, ready, panda, 2+ tags",https://cdn-icons-png.freepik.com/512/7544/7544897.png?ga=GA1.1.221973988.1739059331,78f66b49d8303ac17c9f8b6037704c59.png,a panda bear with the word ready
,"eat, animal, animals, pet, hungry, bunny, 1+ tags",https://cdn-icons-png.freepik.com/512/7075/7075102.png?ga=GA1.1.221973988.1739059331,414d3ad97bb4c2099cba9f0a1a7fcbf2.png,a rabbit eating noodles with a bowl of noodles
,"food, sweet, dessert, baked, bakery, cupcake, 2+ tags",https://cdn-icons-png.freepik.com/512/4524/4524597.png?ga=GA1.1.221973988.1739059331,bd64695d1192ed42841349c0b0bbcf08.png,a cartoon cupcake with a chocolate chip
,"expression, mood, feelings, angry, fox, annoyed, 2+ tags",https://cdn-icons-png.freepik.com/512/18828/18828659.png?ga=GA1.1.221973988.1739059331,f7155e47b383913c7dd77975e5efb7d1.png,a white bear with a blue tie and the word tau
,"resting, tired, bear, lazy, wildlife, bored, 2+ tags",https://cdn-icons-png.freepik.com/512/18828/18828686.png?ga=GA1.1.221973988.1739059331,5a580662c2e80cf7c17591e6b192169c.png,a teddy bear sitting at a computer
,"food, camping, picnic, sandwich, food and restaurant",https://cdn-icons-png.freepik.com/512/12241/12241556.png?ga=GA1.1.221973988.1739059331,c27e3ab0999806321506156df366eaf6.png,two teddy bears are cutting a cake
,"play, behind, looking, animals, seek, hide, 5+ tags",https://cdn-icons-png.freepik.com/512/7276/7276625.png?ga=GA1.1.221973988.1739059331,dc7d326e25b78a32794074827100349d.png,a white rabbit peeking out from behind a tree
,"australia, animal, happiness, animals, joke, cheerful, 4+ tags",https://cdn-icons-png.freepik.com/512/6519/6519526.png?ga=GA1.1.221973988.1739059331,df8ab5b4a97d9fc44af917100c3ed3ff.png,a koalai with its tongue sticking out
,"dog, domestic, animals, pet, mammal",https://cdn-icons-png.freepik.com/512/7361/7361310.png?ga=GA1.1.221973988.1739059331,d629c44f95f67d46a4d11bbfc4ee8844.png,a dog with a rainbow in its mouth
,"sport, runner, running, exercise, jogging, sports and competition",https://cdn-icons-png.freepik.com/512/7140/7140112.png?ga=GA1.1.221973988.1739059331,b8aa9a9d03eb5654c7771495188c92b7.png,a toilet with a face and a hand in the middle
,"animals, pet, bunny, rabbit, wild life, rodents, 2+ tags",https://cdn-icons-png.freepik.com/512/7259/7259503.png?ga=GA1.1.221973988.1739059331,d7f0c2b21d90d38b3e5b54789af97f0e.png,a cartoon bunny running with the word let go
,"sticker, animals, kitten, kitty, funny animals, cat cartoon, 1+ tags",https://cdn-icons-png.freepik.com/512/5722/5722312.png?ga=GA1.1.221973988.1739059331,f15257277369a92340924cdc267c7989.png,a cartoon dolphin sleeping on its back
,"apple, organic, fruit, vegetarian, diet, healthy food, 2+ tags",https://cdn-icons-png.freepik.com/512/13462/13462228.png?ga=GA1.1.221973988.1739059331,8599d1c71938a926d473de4d6f2fc0b1.png,an apple with a toothbrush and a toothbrush
,"exercise, run, obstacle, jumping, athletism, sports and competition",https://cdn-icons-png.freepik.com/512/7140/7140142.png?ga=GA1.1.221973988.1739059331,db60939bab95ad44fc1df071c21682d4.png,a heart with a face and a nose
,"business, finance, job, business and finance",https://cdn-icons-png.freepik.com/512/7401/7401027.png?ga=GA1.1.221973988.1739059331,9f389dc9c9a56275db0423facacb5b7a.png,a cartoon character holding a piece of paper
,"vintage, food, retro, nineties, 90s, 1990s, 1+ tags",https://cdn-icons-png.freepik.com/512/6397/6397079.png?ga=GA1.1.221973988.1739059331,2db778f147013ed1199260f57d78719b.png,a cupcake with a face and eyes
,"celebration, happy, happiness, birthday, happy birthday, koala, 2+ tags",https://cdn-icons-png.freepik.com/512/18474/18474561.png?ga=GA1.1.221973988.1739059331,de6aeaab32040c0bdd2343569ba53b53.png,a blue teddy bear with a party hat
,"food, christmas, character, sweet, chocolate, bakery, 4+ tags",https://cdn-icons-png.freepik.com/512/6438/6438457.png?ga=GA1.1.221973988.1739059331,47baedbf598d1ddfeeae95127a7699b8.png,a piece of cake with holly on top
,"dog, animals, pet, puppy, emoticon, smileys, 1+ tags",https://cdn-icons-png.freepik.com/512/7302/7302175.png?ga=GA1.1.221973988.1739059331,41f21c54344678e342dbefbd46c3920b.png,a cartoon dog with tears and tears
,"bird, education, knowledge, wisdom, intelligence, animals, 4+ tags",https://cdn-icons-png.freepik.com/512/7107/7107936.png?ga=GA1.1.221973988.1739059331,9a8319aa03be3d5868b74f73a91c8eaf.png,a blue bird with a speech bubble in its mouth
,"man, entertainment, listening, sound, music, song, 5+ tags",https://cdn-icons-png.freepik.com/512/7548/7548679.png?ga=GA1.1.221973988.1739059331,103dde1b95cf69b06caed774ee369c1e.png,a pink cartoon character with headphones and a phone
,"animals, pet, knocking, kitty, black cat, smileys",https://cdn-icons-png.freepik.com/512/7422/7422369.png?ga=GA1.1.221973988.1739059331,012559769eacbdb34c75bdd5cd877be4.png,a cartoon cat with the word kick
,"summer, swimming, swim, cap, water sport, swimming cap, 1+ tags",https://cdn-icons-png.freepik.com/512/18257/18257792.png?ga=GA1.1.221973988.1739059331,97904195324ae25c2480fe1ec8531871.png,a colorful logo with the words ' s ' n ' n ' n ' n ' n '
,"bell, decoration, christmas, cute, expression, xmas, 2+ tags",https://cdn-icons-png.freepik.com/512/6259/6259778.png?ga=GA1.1.221973988.1739059331,0d7d53900dc522472d1b8a31666f8754.png,a cartoon christmas bell with a santa hat
,"nature, animal, happy, animals, zoo, wildlife, 4+ tags",https://cdn-icons-png.freepik.com/512/7174/7174920.png?ga=GA1.1.221973988.1739059331,ee67c5dad694870227939cebe9786390.png,a cartoon squirrel with green eyes and a tail
,"entertainment, circus, animals, fair, funfair, ticket, 2+ tags",https://cdn-icons-png.freepik.com/512/12954/12954899.png?ga=GA1.1.221973988.1739059331,64e3156c8fedb89655674e281069d8f1.png,a teddy bear with a puzzle piece
,"traditional, mexican, cultures, coyote, day of the dead, dia de muertos",https://cdn-icons-png.freepik.com/512/12413/12413644.png?ga=GA1.1.221973988.1739059331,69fa7902bbbbc9e3c04e9bcc6e9cc090.png,a cartoon cat with hearts on its tail
,"cowboy, monkey, wild west, miscellaneous, wester",https://cdn-icons-png.freepik.com/512/11932/11932364.png?ga=GA1.1.221973988.1739059331,d15e444226bbe390d0cfcbbe02fda953.png,a cartoon character wearing a cowboy hat and boots
,"winter, weather, wood, cold, season, animals, 1+ tags",https://cdn-icons-png.freepik.com/512/12994/12994839.png?ga=GA1.1.221973988.1739059331,8732b489519bfd8e1f4e6e539aefdfb0.png,a teddy bear with a cup and a napkin
,"mail, heart, love, communications, message, invitation, 5+ tags",https://cdn-icons-png.freepik.com/512/6966/6966008.png?ga=GA1.1.221973988.1739059331,84e140c131eeea2260026064fe9efe7c.png,a cartoon character holding a pencil and a heart
,"sticker, lettering, letter, positivity, stickers, miscellaneous, 1+ tags",https://cdn-icons-png.freepik.com/512/6547/6547680.png?ga=GA1.1.221973988.1739059331,0a0017819370997bcb2c30bb25b0db0a.png,enjoy moment lettering
,"holidays, food, blanket, basket, picnic",https://cdn-icons-png.freepik.com/512/12241/12241554.png?ga=GA1.1.221973988.1739059331,85ee8eb92933183f724cecfa68477d76.png,a cat sitting on a blanket with a cup
,"vintage, retro, peace, hippie, hamster, miscellaneous, 1+ tags",https://cdn-icons-png.freepik.com/512/13719/13719265.png?ga=GA1.1.221973988.1739059331,e98a8e631956e8a1b18c075b0c50ffb0.png,a teddy bear wearing sunglasses and holding a globe
,"holidays, healthcare, hospital, medical, doctor",https://cdn-icons-png.freepik.com/512/7590/7590105.png?ga=GA1.1.221973988.1739059331,6af93229863cf2efa987424e38635bdd.png,two ices with different colors and faces
,"autumn, people, kid, girl, acorn",https://cdn-icons-png.freepik.com/512/12420/12420196.png?ga=GA1.1.221973988.1739059331,6470c77a460d5cbfdd434ad679bf05fc.png,a girl holding a carrot
,"celebration, cute, animals, pig, wildlife, birthday and party",https://cdn-icons-png.freepik.com/512/6103/6103173.png?ga=GA1.1.221973988.1739059331,1d7dc88e43069001b598acbc04a0d578.png,a pink pig holding a bouquet of roses
,"kitchen, restaurant, cooker, cooking, chef, food and restaurant",https://cdn-icons-png.freepik.com/512/13337/13337725.png?ga=GA1.1.221973988.1739059331,77ff2d1ddf8518553eed8a1e7273c026.png,a purple and green cartoon character with a green and purple hat
,"sticker, animals, zoo, bear, wildlife, mammal, 4+ tags",https://cdn-icons-png.freepik.com/512/6578/6578647.png?ga=GA1.1.221973988.1739059331,15ee53b7ec749a969b4c734b5e3ebf6f.png,panda wallpapers panda wallpapers panda wallpapers panda wallpapers panda wallpaper
,"animal, lonely, animals, bear, teddy bear, mascot, 5+ tags",https://cdn-icons-png.freepik.com/512/6467/6467794.png?ga=GA1.1.221973988.1739059331,9590c43d36e16514727e2d966c07db40.png,a brown bear with a black nose and brown eyes
,"food, animals, dessert, sweets, bakery, hamster, 1+ tags",https://cdn-icons-png.freepik.com/512/12954/12954534.png?ga=GA1.1.221973988.1739059331,8c5f18317ddd2cc002d8f9e756451d29.png,a brown teddy bear holding a pink ball
,"man, commerce, sales, shopping, discount, black friday, 1+ tags",https://cdn-icons-png.freepik.com/512/6132/6132697.png?ga=GA1.1.221973988.1739059331,519e889a856c712d37ea319716b6c3f3.png,a man with shopping bags and a gift
,"rgb, monkey, graphic design, chromatic, color scheme, art and design",https://cdn-icons-png.freepik.com/512/12140/12140858.png?ga=GA1.1.221973988.1739059331,88b435f02820cf0b3687b39000001b1e.png,a cartoon character holding a banana and a ball
,"business, finance, job, business and finance",https://cdn-icons-png.freepik.com/512/7401/7401012.png?ga=GA1.1.221973988.1739059331,f4968b7e4ecc097d1a24a830aa56d585.png,a purple box with a pair of sunglasses on it
,"religion, faith, spiritual, demon, monkey, cultures, 1+ tags",https://cdn-icons-png.freepik.com/512/12341/12341886.png?ga=GA1.1.221973988.1739059331,f39c178470ff36969b2b68f9297171a6.png,a cartoon character with a pink mask and a yellow face
,"nature, animal, climbing, animals, zoo, wildlife, 4+ tags",https://cdn-icons-png.freepik.com/512/7174/7174914.png?ga=GA1.1.221973988.1739059331,3b5e5b06b6c98658104784e4405a3d14.png,a squirrel with green eyes and a brown tail
,"tools, handyman, hand drill, drilling machine, construction and tools",https://cdn-icons-png.freepik.com/512/12055/12055502.png?ga=GA1.1.221973988.1739059331,22dff4edb5151b90c80387bff86d252c.png,a cartoon bear with a gun and a duck
,"man, young, entertainment, person, cartoon, sticker, 2+ tags",https://cdn-icons-png.freepik.com/512/7564/7564849.png?ga=GA1.1.221973988.1739059331,d11a766c5ae2d2fea2b8badde3080590.png,a cartoon character with his arms up
,"education, character, numbers, maths, 60, shapes and symbols",https://cdn-icons-png.freepik.com/512/7428/7428071.png?ga=GA1.1.221973988.1739059331,ee66f4c40cb40d904e26424347e85efc.png,three cartoon characters with hats and boots
,"marketing, growth, advertising, publicity, eshop, ecommerce, 1+ tags",https://cdn-icons-png.freepik.com/512/13725/13725540.png?ga=GA1.1.221973988.1739059331,95636dfefaff18d354254a9a9a0a3f6f.png,a purple bird holding a laptop computer
,"weather, climate, text, lettering, windy, meteorology, 3+ tags",https://cdn-icons-png.freepik.com/512/12210/12210333.png?ga=GA1.1.221973988.1739059331,3e64d52f80e829921f4982035d7e6c31.png,a black background with a white and red flower
,"skating, rollerblade, sport equipment, roller skate, sports and competition",https://cdn-icons-png.freepik.com/512/7140/7140124.png?ga=GA1.1.221973988.1739059331,4d05487e16bd4c945c07da910a3f5ddc.png,a cartoon character with a star on his head
,"food, sweet, dessert, waffle, food and restaurant",https://cdn-icons-png.freepik.com/512/7437/7437413.png?ga=GA1.1.221973988.1739059331,a4aeb2243f65f6410c6fead0f7dca507.png,a cartoon character with a face and a smile
,"book, round, communications, cute, happy, funny",https://cdn-icons-png.freepik.com/512/4561/4561014.png?ga=GA1.1.221973988.1739059331,af54ec97320eed425548b751fd015be7.png,the value shop logo
,"dog, animals, pet, smileys, shiba inu, no",https://cdn-icons-png.freepik.com/512/7523/7523288.png?ga=GA1.1.221973988.1739059331,a2a5c2999275000456db9fead7b4babe.png,a cat with its arms up and eyes closed
,"winter, weather, cold, mountain, fox",https://cdn-icons-png.freepik.com/512/12468/12468520.png?ga=GA1.1.221973988.1739059331,c70f91d38714287484346a9736dffd1b.png,a cartoon dog with a mountain in the background
,"meditation, pose, yoga, wellness",https://cdn-icons-png.freepik.com/512/12251/12251003.png?ga=GA1.1.221973988.1739059331,90ca4a164f006f8ea32e5ff9762b05f8.png,a gray cat sitting on a yellow box
